-135.109680E-3,97.335840E-3
-83.746852E-3,58.459282E-3
-84.130093E-3,65.591579E-3
-37.439026E-3,49.736753E-3
-63.639919E-3,68.781213E-3
-47.137688E-3,66.359005E-3
-55.658769E-3,62.390805E-3
-36.594266E-3,58.193658E-3
-89.659352E-3,77.181390E-3
-46.419062E-3,55.422345E-3
-82.194715E-3,73.812767E-3
-72.258619E-3,67.687655E-3
-58.895723E-3,74.555346E-3
-69.896289E-3,79.477588E-3
-173.475877E-3,95.697755E-3
-50.575998E-3,53.999074E-3
-14.337439E-3,24.581151E-3
4.936974E-3,24.977320E-3
-42.950295E-3,63.157146E-3
-94.744490E-3,67.520530E-3
-61.820744E-3,63.999540E-3
-105.114116E-3,93.441095E-3
-48.258367E-3,58.431445E-3
-71.259733E-3,64.445534E-3
-48.273431E-3,56.115395E-3
-62.555551E-3,64.470348E-3
-88.225753E-3,70.914920E-3
-59.016859E-3,67.256582E-3
-50.774295E-3,53.450833E-3
-66.986859E-3,68.796791E-3
-1.077225E-3,13.590590E-3
69.920167E-3,-21.668316E-3
-39.887924E-3,55.902389E-3
-35.340709E-3,64.584263E-3
-101.342132E-3,86.340513E-3
-34.182009E-3,33.589681E-3
-8.957107E-3,36.146344E-3
-24.074090E-3,60.105124E-3
-92.091639E-3,68.945314E-3
-96.396154E-3,63.027259E-3
-86.138717E-3,75.168038E-3
-65.210376E-3,67.944603E-3
-58.823430E-3,68.010401E-3
-104.352898E-3,71.710480E-3
-50.354447E-3,55.311849E-3
-42.048930E-3,55.611753E-3
-49.779291E-3,58.043820E-3
-90.284502E-3,76.370646E-3
-78.063698E-3,67.219969E-3
-59.655198E-3,60.901636E-3
2.632203E-3,63.062031E-3
-65.436433E-3,66.559851E-3
-57.933906E-3,52.395630E-3
-112.523068E-3,51.276864E-3
5.499731E-3,37.546346E-3
-37.854763E-3,68.896113E-3
-85.877237E-3,64.337240E-3
-8.748449E-3,46.725518E-3
-33.603859E-3,67.872396E-3
-66.483305E-3,70.167444E-3
-61.719375E-3,49.685088E-3
-63.279110E-3,63.138609E-3
-67.285209E-3,62.282806E-3
-76.185748E-3,71.000997E-3
-74.357528E-3,58.108863E-3
-64.750533E-3,69.798520E-3
-52.186253E-3,63.104429E-3
-39.703901E-3,56.940074E-3
-80.543644E-3,83.236168E-3
-57.481628E-3,61.709488E-3
-70.601791E-3,61.799114E-3
-98.494865E-3,63.399534E-3
-67.238570E-3,72.756315E-3
-114.260938E-3,86.397273E-3
-151.322173E-3,84.806549E-3
-26.799169E-3,44.590595E-3
-113.744984E-3,85.278179E-3
-66.650389E-3,60.161029E-3
-147.098208E-3,76.320919E-3
-52.046928E-3,58.380535E-3
-58.072901E-3,57.738559E-3
-58.803038E-3,69.029911E-3
-77.217491E-3,72.810873E-3
-89.450004E-3,57.989854E-3
-70.643562E-3,62.736787E-3
-49.708181E-3,54.990746E-3
-68.033436E-3,75.803539E-3
-80.612944E-3,71.076195E-3
-89.552490E-3,71.733782E-3
-62.753980E-3,70.909234E-3
-101.942450E-3,84.799877E-3
-111.886110E-3,98.067672E-3
-61.956088E-3,84.214759E-3
-56.104041E-3,64.243604E-3
-8.634483E-3,7.363264E-3
-17.529170E-3,35.349240E-3
15.870578E-3,35.825964E-3
-87.286629E-3,81.576884E-3
-76.054975E-3,74.963906E-3
-16.664806E-3,50.571062E-3
-75.421372E-3,70.231434E-3
-76.463410E-3,69.172123E-3
-33.611818E-3,60.847341E-3
-8.464078E-3,35.306152E-3
-110.092228E-3,84.090525E-3
-58.353095E-3,64.718686E-3
-62.397348E-3,66.468318E-3
-56.203041E-3,74.977776E-3
-14.089280E-3,40.792345E-3
-63.826573E-3,66.561527E-3
-34.812421E-3,50.825644E-3
-29.469387E-3,61.576873E-3
-29.894596E-3,43.226942E-3
-4.801585E-3,25.761574E-3
-25.989339E-3,43.160586E-3
-56.042404E-3,60.257360E-3
-62.235033E-3,85.176589E-3
-130.951660E-3,101.130934E-3
-48.406637E-3,66.413005E-3
-21.915484E-3,53.755371E-3
-74.434163E-3,81.571593E-3
-19.496846E-3,57.772543E-3
-27.643272E-3,47.934896E-3
-17.921323E-3,56.470449E-3
-70.189509E-3,63.065449E-3
-72.912811E-3,63.877245E-3
-8.183784E-3,35.613122E-3
-64.991489E-3,68.938247E-3
-75.837273E-3,69.384045E-3
-69.694473E-3,73.307975E-3
-40.398911E-3,57.856352E-3
-44.955861E-3,46.853795E-3
-45.123241E-3,61.093082E-3
-57.238534E-3,72.389857E-3
-40.474757E-3,56.368268E-3
-104.145095E-3,81.747131E-3
-99.868308E-3,98.274203E-3
-90.068510E-3,86.108576E-3
-76.183544E-3,72.568354E-3
-65.333354E-3,53.813446E-3
31.700532E-3,29.700162E-3
-96.583268E-3,90.268486E-3
-80.563641E-3,83.079297E-3
-15.145001E-3,52.296703E-3
-21.196826E-3,50.574678E-3
-40.311488E-3,53.319269E-3
-56.675843E-3,63.934991E-3
-32.206504E-3,60.001694E-3
-99.323114E-3,69.740314E-3
-95.792514E-3,79.957632E-3
-109.670013E-3,90.165516E-3
-101.550033E-3,74.721123E-3
-65.203864E-3,74.989608E-3
-27.319267E-3,49.820234E-3
-90.595877E-3,71.401274E-3
-59.893655E-3,64.061065E-3
-67.073197E-3,67.649202E-3
-38.876737E-3,48.993320E-3
-74.555331E-3,65.834954E-3
-60.311989E-3,56.475412E-3
-21.423146E-3,54.913018E-3
-36.392285E-3,59.117987E-3
-77.426017E-3,67.133136E-3
-68.187955E-3,63.044744E-3
-85.819876E-3,66.173311E-3
-19.931034E-3,43.707446E-3
-81.156921E-3,70.131422E-3
-75.799613E-3,69.894588E-3
-116.772458E-3,83.917057E-3
-28.655248E-3,53.926473E-3
-59.051098E-3,64.778732E-3
-64.583844E-3,55.114553E-3
-33.912701E-3,64.470348E-3
-87.751833E-3,58.781338E-3
-78.365140E-3,62.920016E-3
-96.345469E-3,62.052644E-3
-90.658566E-3,76.556373E-3
-61.027227E-3,64.930278E-3
-91.544012E-3,61.322981E-3
-64.673339E-3,67.758909E-3
-92.906337E-3,74.653255E-3
-69.041695E-3,71.641066E-3
-60.002161E-3,63.974036E-3
-62.438790E-3,62.814976E-3
-72.242634E-3,63.035672E-3
37.191608E-3,9.454870E-3
-78.459930E-3,61.861297E-3
-34.575116E-3,53.452608E-3
-83.857167E-3,67.048013E-3
-69.720292E-3,77.121737E-3
-84.377758E-3,75.768898E-3
-132.701140E-3,83.677035E-3
-67.736961E-3,66.838524E-3
-72.738919E-3,56.148755E-3
-55.591870E-3,65.736979E-3
-49.391906E-3,73.922869E-3
-26.321171E-3,53.784425E-3
-89.366824E-3,73.617082E-3
10.026324E-3,51.071779E-3
-74.517178E-3,71.525443E-3
-88.629977E-3,79.988164E-3
-98.744767E-3,77.333363E-3
-15.484266E-3,57.063980E-3
-58.539782E-3,68.038863E-3
-71.242926E-3,56.326331E-3
-72.452278E-3,67.826153E-3
-65.197812E-3,54.532263E-3
-54.864989E-3,63.631307E-3
-32.820308E-3,46.611407E-3
-66.371181E-3,64.129099E-3
-65.223302E-3,79.051970E-3
-70.151125E-3,57.813691E-3
-105.562118E-3,39.124253E-3
-70.330740E-3,58.174069E-3
-55.002011E-3,56.977279E-3
-60.435296E-3,67.939114E-3
-68.029949E-3,62.576860E-3
-80.314792E-3,71.670712E-3
-108.745131E-3,82.714778E-3
-95.037775E-3,60.343831E-3
-52.119912E-3,54.607428E-3
-19.586769E-3,51.404615E-3
-51.866491E-3,58.573032E-3
-117.623665E-3,82.654896E-3
-78.664049E-3,49.676608E-3
-78.254036E-3,81.882310E-3
-97.295545E-3,64.159171E-3
-106.231243E-3,78.278398E-3
-79.657244E-3,63.158592E-3
-95.163910E-3,54.661821E-3
-81.618441E-3,72.053373E-3
-94.378715E-3,75.675591E-3
-67.214363E-3,50.972819E-3
-82.200175E-3,69.673826E-3
-80.425238E-3,64.561191E-3
-88.011635E-3,71.513644E-3
-94.088850E-3,69.690555E-3
-47.910418E-3,45.404263E-3
-167.060878E-3,115.912646E-3
-72.028319E-3,50.484723E-3
-95.360530E-3,61.664395E-3
-163.124376E-3,98.222143E-3
-33.146549E-3,28.049522E-3
-3.162321E-3,28.027568E-3
-63.023419E-3,50.016905E-3
-63.834795E-3,57.802254E-3
-42.109382E-3,51.719112E-3
-70.745720E-3,61.307140E-3
-71.150537E-3,64.360148E-3
-57.878386E-3,58.226557E-3
-82.549440E-3,73.399014E-3
-79.310710E-3,85.623142E-3
-48.061879E-3,48.306054E-3
-37.903145E-3,54.840548E-3
-68.481207E-3,67.955679E-3
-13.791226E-3,28.206393E-3
-176.545023E-3,117.710033E-3
-80.682376E-3,64.613152E-3
-81.867224E-3,64.358340E-3
-46.208826E-3,52.093228E-3
-76.110724E-3,69.951085E-3
-87.889184E-3,67.081109E-3
-81.868277E-3,66.670347E-3
-74.736427E-3,57.841496E-3
-53.402413E-3,66.545061E-3
-58.095398E-3,41.444378E-3
-116.045709E-3,91.327567E-3
-65.358745E-3,51.514750E-3
-69.512161E-3,55.334593E-3
-115.815738E-3,58.300966E-3
-42.563568E-3,52.478617E-3
-33.597511E-3,55.081161E-3
-31.507252E-3,48.131042E-3
-42.247984E-3,50.608070E-3
-68.761829E-3,70.978155E-3
-46.828352E-3,45.040270E-3
-69.341788E-3,57.214869E-3
-59.370202E-3,61.260272E-3
-52.895339E-3,62.043573E-3
-31.035963E-3,46.842029E-3
-19.742966E-3,40.758230E-3
-40.756530E-3,39.982094E-3
-87.006863E-3,74.592386E-3
-63.483557E-3,79.108632E-3
-125.260416E-3,80.997420E-3
-140.595194E-3,70.958238E-3
-112.354373E-3,75.801666E-3
-46.664656E-3,62.720584E-3
-93.367791E-3,69.276243E-3
-54.614922E-3,56.071585E-3
-77.379575E-3,63.190571E-3
-46.282304E-3,58.943467E-3
-58.120329E-3,66.304349E-3
-66.338324E-3,69.206633E-3
-73.390678E-3,58.754618E-3
-111.814047E-3,81.295944E-3
-46.815492E-3,66.255444E-3
-78.751340E-3,81.133881E-3
-92.044310E-3,76.506778E-3
-195.239662E-3,77.279791E-3
28.515741E-3,8.444859E-3
-92.447876E-3,96.056654E-3
-31.542510E-3,51.227598E-3
-76.049910E-3,77.599349E-3
-60.701084E-3,63.797643E-3
-78.620601E-3,69.119143E-3
-62.073804E-3,57.294799E-3
-99.639883E-3,78.929774E-3
12.721605E-3,42.958754E-3
-13.423115E-3,50.390002E-3
-33.711838E-3,67.348147E-3
-59.112603E-3,55.704535E-3
-82.614004E-3,39.586089E-3
-55.551579E-3,73.009024E-3
-99.596303E-3,70.937762E-3
-66.549810E-3,68.963127E-3
-27.057590E-3,50.185246E-3
-69.543966E-3,67.089621E-3
-55.366734E-3,54.525459E-3
-79.755061E-3,64.471170E-3
-47.411370E-3,53.464407E-3
-84.280435E-3,68.367164E-3
-34.629221E-3,48.802991E-3
-72.112355E-3,56.932351E-3
-71.693329E-3,58.426876E-3
-45.471519E-3,67.341574E-3
-60.878824E-3,78.634142E-3
-83.709554E-3,73.946828E-3
6.478817E-3,3.988529E-3
-5.252185E-3,57.710919E-3
-120.190638E-3,73.972924E-3
-1.365675E-3,35.298823E-3
-76.131676E-3,72.291258E-3
-114.599545E-3,78.523580E-3
-79.446021E-3,64.759670E-3
-76.946571E-3,63.049608E-3
-75.993042E-3,60.899237E-3
-80.383599E-3,61.019232E-3
-61.291239E-3,59.501831E-3
-72.615514E-3,74.705479E-3
-39.584871E-3,49.358956E-3
-54.438793E-3,67.908319E-3
-145.608432E-3,102.181634E-3
-182.006624E-3,80.075786E-3
-94.206796E-3,71.694309E-3
-95.147399E-3,72.442049E-3
-42.884547E-3,46.047882E-3
-81.520032E-3,50.443673E-3
-85.965220E-3,66.907838E-3
-93.626640E-3,66.340535E-3
-68.273734E-3,65.869003E-3
-23.414931E-3,45.786892E-3
-96.171610E-3,75.313307E-3
-80.669582E-3,75.139017E-3
-53.950731E-3,63.391153E-3
-92.862823E-3,75.881761E-3
73.126995E-3,-28.339172E-3
10.406638E-3,57.257858E-3
-66.320201E-3,68.017007E-3
-55.824570E-3,60.260022E-3
-59.226832E-3,48.921671E-3
-31.142825E-3,44.157122E-3
3.310241E-3,59.114010E-3
-1.066305E-3,40.459837E-3
-54.700799E-3,38.638655E-3
-72.979842E-3,58.275560E-3
-73.562860E-3,62.181545E-3
-47.561087E-3,56.783303E-3
-112.428442E-3,79.840464E-3
-136.693523E-3,98.201700E-3
-87.274427E-3,61.401236E-3
-19.653043E-3,47.274581E-3
-58.158712E-3,58.079579E-3
-69.449340E-3,40.026792E-3
-49.370396E-3,43.459701E-3
-70.820349E-3,48.812095E-3
-84.932161E-3,57.810142E-3
-74.960510E-3,59.592214E-3
-127.906787E-3,93.096722E-3
-96.848694E-3,68.022397E-3
-85.113421E-3,68.299361E-3
-58.827147E-3,52.507244E-3
-65.010862E-3,57.387975E-3
-84.989292E-3,62.743360E-3
-108.181684E-3,62.461335E-3
-61.064262E-3,59.555699E-3
-89.429743E-3,64.881078E-3
-50.781333E-3,34.299986E-3
699.620718E-6,-3.463129E-3
-39.771623E-3,42.285358E-3
-76.442952E-3,64.705802E-3
-48.654007E-3,53.339745E-3
-133.993540E-3,87.875464E-3
-121.307403E-3,81.988961E-3
-103.056485E-3,65.676111E-3
-33.111356E-3,57.259107E-3
-175.435954E-3,100.627161E-3
-94.432918E-3,48.803714E-3
-40.478210E-3,48.184449E-3
-42.921253E-3,52.689816E-3
-112.719655E-3,78.205895E-3
-38.008690E-3,18.992810E-3
-69.970063E-3,53.451030E-3
-57.696863E-3,50.038761E-3
-91.786645E-3,74.257315E-3
-140.182451E-3,79.993916E-3
-14.051094E-3,15.588955E-3
-27.876597E-3,56.256194E-3
-62.143005E-3,71.530767E-3
-62.376068E-3,56.876807E-3
-132.564118E-3,75.727553E-3
-59.763737E-3,43.506700E-3
-66.331910E-3,67.496078E-3
-53.063246E-3,68.688563E-3
-32.875333E-3,48.635932E-3
-52.997300E-3,55.227054E-3
-66.890424E-3,62.781584E-3
-70.972303E-3,65.505733E-3
-58.550965E-3,54.760026E-3
-89.914089E-3,82.522642E-3
-200.167680E-3,118.693193E-3
-110.720437E-3,84.450542E-3
-44.205727E-3,56.396171E-3
-84.667787E-3,69.376354E-3
-48.998469E-3,49.165243E-3
-50.590897E-3,51.441951E-3
-40.053528E-3,46.496572E-3
-91.392584E-3,77.164694E-3
-103.459887E-3,60.507505E-3
-154.407074E-3,73.592038E-3
-37.129724E-3,52.029961E-3
-77.735484E-3,80.548500E-3
-52.969672E-3,53.994539E-3
-51.446084E-3,46.977898E-3
-25.375239E-3,59.791843E-3
-12.556121E-3,51.751091E-3
-76.123190E-3,80.732190E-3
-43.988946E-3,49.303412E-3
-89.828935E-3,48.852028E-3
5.408822E-3,42.707196E-3
-11.386632E-3,51.128736E-3
-56.939691E-3,57.437702E-3
-79.685102E-3,51.887025E-3
-58.858820E-3,56.261847E-3
-71.240591E-3,58.446629E-3
-81.775624E-3,64.872894E-3
-91.638605E-3,68.609355E-3
-40.326716E-3,63.899857E-3
-8.286798E-3,40.869843E-3
-65.294707E-3,75.722393E-3
-54.273815E-3,59.003251E-3
-72.714679E-3,65.931547E-3
-64.642126E-3,54.198243E-3
-33.901255E-3,43.460490E-3
-87.050837E-3,55.146368E-3
-187.869786E-3,85.726507E-3
-26.577060E-3,41.343281E-3
-36.764672E-3,58.395325E-3
-71.300551E-3,80.829375E-3
-93.972451E-3,80.983452E-3
-76.307739E-3,73.789531E-3
-52.331694E-3,55.036036E-3
-72.228228E-3,81.079257E-3
-31.686045E-3,67.307754E-3
-142.101810E-3,79.615429E-3
-18.547461E-3,41.748982E-3
-80.859130E-3,68.216012E-3
-37.778424E-3,60.242537E-3
-44.801177E-3,50.895780E-3
-46.083349E-3,61.438013E-3
-27.917546E-3,51.306312E-3
-72.210796E-3,81.833898E-3
-99.220364E-3,86.143086E-3
-178.146889E-3,87.226981E-3
-29.675216E-3,67.306440E-3
-77.449402E-3,78.494724E-3
-96.462033E-3,95.808481E-3
-118.904191E-3,97.287132E-3
-94.025602E-3,66.085953E-3
-96.070570E-3,69.197956E-3
-113.851483E-3,96.797097E-3
-31.927363E-3,48.722206E-3
-118.292460E-3,64.517249E-3
-85.223933E-3,70.104275E-3
-76.410883E-3,63.903209E-3
-96.653390E-3,73.627139E-3
-66.495014E-3,69.872732E-3
-64.369990E-3,56.928670E-3
-69.090011E-3,57.511749E-3
-85.055994E-3,67.571867E-3
-253.465699E-3,120.196822E-3
-54.312033E-3,86.730077E-3
-61.820645E-3,65.375846E-3
-7.056593E-3,35.616409E-3
-66.578194E-3,73.676471E-3
-73.612689E-3,56.454870E-3
-93.297735E-3,76.618851E-3
-35.081400E-3,47.431714E-3
-34.330674E-3,52.990509E-3
-4.657557E-3,42.514732E-3
-61.989998E-3,69.227306E-3
-40.536986E-3,53.862581E-3
-83.722283E-3,100.051312E-3
2.514849E-3,39.014611E-3
-56.466133E-3,62.065560E-3
-54.015361E-3,65.205336E-3
-32.594810E-3,58.405579E-3
24.643045E-3,8.029495E-3
-25.133231E-3,41.755982E-3
-42.442597E-3,50.790181E-3
-56.125288E-3,58.635248E-3
-81.723263E-3,65.768498E-3
10.502283E-3,22.384669E-3
-23.287644E-3,38.680296E-3
-50.494989E-3,64.478992E-3
-87.426611E-3,79.831688E-3
-45.034963E-3,75.547413E-3
-34.099618E-3,45.830670E-3
-107.021997E-3,68.016942E-3
-47.541583E-3,55.214105E-3
-61.489964E-3,67.257568E-3
-57.106906E-3,65.974076E-3
-43.113235E-3,52.883430E-3
-39.793495E-3,53.468186E-3
-41.475583E-3,59.810182E-3
-56.073190E-3,45.325056E-3
-119.053843E-3,59.867534E-3
-46.007141E-3,56.912368E-3
-61.531669E-3,62.246719E-3
71.871735E-6,59.339209E-3
-145.001241E-3,107.935161E-3
-71.058115E-3,65.632465E-3
-74.199949E-3,68.272115E-3
-78.640631E-3,76.204967E-3
-86.441672E-3,95.094824E-3
-64.702184E-3,71.659208E-3
-36.120017E-3,55.511084E-3
-75.163773E-3,72.785698E-3
-13.915125E-3,57.071539E-3
-53.921721E-3,82.259614E-3
-29.610751E-3,63.854929E-3
-63.824336E-3,62.014223E-3
-50.606784E-3,62.097342E-3
-68.577478E-3,90.404486E-3
-112.412655E-3,84.436804E-3
-54.565652E-3,73.037880E-3
-56.225999E-3,74.650067E-3
-72.228425E-3,77.666922E-3
-64.178863E-3,79.561364E-3
-71.799895E-3,86.573568E-3
-116.836956E-3,73.708943E-3
-51.295018E-3,56.034380E-3
5.786405E-3,45.641393E-3
-30.606709E-3,54.309791E-3
-62.432804E-3,74.252418E-3
-43.879256E-3,64.234008E-3
-57.402789E-3,74.449879E-3
-39.304610E-3,69.152108E-3
-159.688666E-3,106.317223E-3
-58.444432E-3,76.356842E-3
-48.459229E-3,76.579642E-3
-19.593347E-3,57.030194E-3
-154.700227E-3,106.534567E-3
-137.122744E-3,80.040224E-3
-16.389414E-3,58.142813E-3
-61.588372E-3,81.001824E-3
-62.908335E-3,77.033853E-3
-13.350131E-3,54.961758E-3
-111.234023E-3,81.773128E-3
-22.963804E-3,55.999148E-3
-56.085260E-3,55.124512E-3
-53.619359E-3,57.831702E-3
-41.231699E-3,61.529381E-3
-55.895087E-3,73.391258E-3
-22.639438E-3,50.651584E-3
241.554033E-6,62.324382E-3
33.186198E-3,9.696667E-3
-39.960546E-3,53.383950E-3
3.109411E-3,38.645491E-3
-83.993005E-3,79.064657E-3
-77.116188E-3,63.726718E-3
34.978108E-3,32.791952E-3
-55.162780E-3,60.418207E-3
-58.528731E-3,60.338572E-3
-72.071241E-3,55.873007E-3
-16.598170E-3,45.066136E-3
-59.815704E-3,64.776234E-3
-44.381659E-3,71.030379E-3
-132.946470E-3,87.849960E-3
-82.314141E-3,65.899306E-3
-24.917535E-3,26.623326E-3
-65.429197E-3,63.790741E-3
-47.791486E-3,53.278975E-3
-87.030774E-3,66.785642E-3
-88.820709E-3,57.543662E-3
-79.228516E-3,70.121530E-3
-92.240436E-3,65.923364E-3
-80.008087E-3,65.040610E-3
-56.188043E-3,59.015313E-3
-65.988697E-3,56.404914E-3
-78.178585E-3,56.690324E-3
-87.060869E-3,69.131566E-3
-41.092638E-3,59.528223E-3
-57.390357E-3,56.792406E-3
11.945685E-3,11.973770E-3
-15.581918E-3,62.428141E-3
-43.098073E-3,56.722993E-3
-135.549558E-3,78.538830E-3
-57.125423E-3,56.889230E-3
-84.947093E-3,76.622631E-3
-77.199631E-3,61.414842E-3
-50.964073E-3,52.733166E-3
-66.443442E-3,73.068117E-3
-86.394244E-3,76.733587E-3
-74.230767E-3,78.644166E-3
-95.885364E-3,73.479306E-3
-26.749110E-3,52.311591E-3
-93.866971E-3,73.492026E-3
-42.399675E-3,49.974803E-3
-60.097839E-3,50.585885E-3
-12.487774E-3,59.354426E-3
-77.863296E-3,80.429130E-3
-95.842146E-3,85.798155E-3
-73.169752E-3,81.304588E-3
-75.799251E-3,84.635316E-3
-43.355770E-3,58.433022E-3
14.417277E-3,17.367871E-3
-44.726943E-3,55.163820E-3
-68.909343E-3,81.770893E-3
-46.620550E-3,57.933916E-3
-54.710732E-3,62.344693E-3
-73.849961E-3,65.082679E-3
-69.956578E-3,74.973043E-3
-106.541071E-3,80.770347E-3
-41.373359E-3,52.829333E-3
-74.170282E-3,66.870502E-3
-70.682373E-3,67.536700E-3
-70.105309E-3,63.822424E-3
-50.372471E-3,59.065861E-3
-91.520068E-3,84.173348E-3
-18.327982E-3,38.887058E-3
89.495963E-3,6.928116E-3
-73.525661E-3,74.477256E-3
-112.581909E-3,98.199038E-3
-72.975928E-3,74.354501E-3
-44.009305E-3,44.051096E-3
-121.807076E-3,72.307560E-3
-95.759130E-3,65.203988E-3
-82.165903E-3,81.885498E-3
-55.224515E-3,63.753010E-3
-67.030932E-3,68.849640E-3
-48.453079E-3,61.228359E-3
-74.267112E-3,62.127678E-3
-24.637834E-3,27.657560E-3
-140.926335E-3,79.014010E-3
-3.004117E-3,26.746410E-3
-41.712164E-3,45.550321E-3
-103.317800E-3,64.394822E-3
-85.207652E-3,74.453987E-3
-81.517171E-3,64.669288E-3
-66.607467E-3,60.653858E-3
-39.705217E-3,41.866084E-3
-43.227530E-3,48.136103E-3
-3.667322E-3,32.002276E-3
-48.526654E-3,65.463861E-3
-21.546880E-3,44.285793E-3
-102.484782E-3,75.031249E-3
-34.980821E-3,22.551892E-3
-63.133142E-3,67.176421E-3
-35.159515E-3,55.188995E-3
-69.168389E-3,64.603752E-3
-89.806471E-3,50.881385E-3
-76.864312E-3,63.758959E-3
-46.461623E-3,56.044404E-3
-53.311832E-3,63.422672E-3
-87.408193E-3,64.130545E-3
-60.960952E-3,60.091254E-3
-47.565232E-3,64.303980E-3
-50.694042E-3,62.493939E-3
-73.592231E-3,58.065216E-3
-169.628870E-3,83.330658E-3
-7.369842E-3,56.228751E-3
-45.116170E-3,70.333221E-3
-20.329667E-3,30.600466E-3
-91.878508E-3,90.077468E-3
-123.115395E-3,97.931014E-3
-98.644649E-3,73.673579E-3
